"Fellowes 99Ci Shredder Likes:  Better than the old Fellowes shredder, it has more features. With my old shredder, I forgot to read the instructions and did not service the shredder by applying vegetable oil to the cutters after each drawer fill up, so the old one broke down after a couple of years. The drawer size of 9 gallons takes my 13 gallon biodegradable bag nicely. You can stretch the bag over the back of the drawer, and the front has two protruding notches for the bag. I had lots of paper to shred, and completed 9 bags filled over a few days. Machine works well although none are extremely quiet. The specs. say you can shred 17 sheets. I prefer keeping the number of sheets in the green light. I found the following: 17 sheets = red light.  14-16 sheets = Orange 2 light.  11-13 sheets = Orange 1 light.  9-10 sheets = green 5 light.   8 sheets = green 4 light.  4-7  sheets = green 3  light.  3 sheets = green 2 light.  2 sheets = green 1 light. Must use vegetable oil on the cutter after filling each bag. You can buy shredder oil or I assume use any clear vegetable oil. Dislikes: Very minor issues. The castor wheels really need to be pounded into place.  I used clear shipping tape to smooth the edges inside the drawer around the viewing port. This keeps the bag from tearing when full.  The cut paper tends to bunch up directly under the cutter which trips the ""full' red light. You may have to open the drawer and pat down the paper three or four times before bag is full.  The small bottle of oil supplied is pretty small and you will have to make a stopper for it. Fellowes make a 12 oz. bottle with an extension nozzle that is too large. This really wastes the oil. I found a travel bottle with flip up nozzle that works well (try Target).","1.0"
"Better Than I Thought It Would Be It took me a short amount of time to figure out whether or not this unit was going to work for me.  I have a mountain of junk mail that I am helping a friend get rid of and I needed a powerful shredder that I wouldn't have to worry about getting clogged all the time.  Well this guy is doing the job!!  I'm not totally convinced that it is shredding 17 pages, but at least if I put an envelope that is too thick, it will let me know.  And so far, it has not jammed once. I am very pleased with this shredder and am happy to recommend it!","1.0"
"Fantastic Shredder This is the first serious shredder I have purchased.  I usually buy the $100 version from Costco.  This one is fantastic,a real work horse.  My shredding is now taking only a few minutes of my day while before it took my longer.  Very pleased with this model and all it's features.","1.0"
"Shreds Like a Champ Best shredder I have ever purchased.  I was looking for a shredder that would cross-cut paper as well as CD, Credit Cards, etc.  It handles all without complaint.  The jam proof system works very well.  The only real issue I have noticed is it can't really shred as many sheets at once as it says, but it's pretty close.","1.0"
"Fellowes Power Shred Always used Fellowes as a shredder.  This one was really heavy duy, easy to operate, easy to empty and easy to oil.","1.0"
"Very happy I have had the 99ci for a couple weeks and had a lot of shredding to catch up on.  It went through 2-1/2 full bankers boxes or compacted & filled 3 full size garbage bags with no issues.  Normally I only need it for about 10 pages a day but I was tired of cheap shredders. I have no complaints, it seems like a great shredder.","1.0"
"Worth the money Expensive but so far it's worth the money.  I've only owned cheap shredders and this blows away those.  I do have nicer ones at work that cost much more than this one and I must say I love these one a lot more.  So far no problems, features work well, especially the hands safety feature and the no jam.  So far I would say if you keep it oiled I think I will be very hard to actually jam it.  With most shredders though it's how long it last so only time will tell on that.......to be continued","1.0"
"Great shredder I had this same shredder for over 3 years at my work. This is remarkable because all previous shredders only lasted about 2 months. This came very quick and was easy to set up.","1.0"
"Very pleased with this purchase. This shredder is pretty quiet compared to our last shredder and handles CDs and credit cards without sounding labored. The cuts are fine and the basket is pretty big, we put wastebasket bags in it for convenience and they don't interefere with the sensor at all.","1.0"
"This thing a a big improvement over the one I had The unit has a reasonable sized trash can, and so far has been able to eat some thick stacks of paper and a few CD's. It is also cool to take the pre-approved credit offer and shred them without bothering to open them..","1.0"
"Don't buy it! I ordered this shredder for use in my home office.  I was impressed by the many reviews saying how great it is.  When I received it, it was broken.  There was a wire out of place that was preventing paper from going down the slot.  So, I called the Fellowes number that is on the shredder.  Customer service immediately knew what the problem was and agreed to send me a new one and a label to return the broken one.  Great customer service, I thought.  Then I received the second shredder.  It too was broken - simply would not turn on.  Another call to customer service; another prompt agreement to ship me a new one; and another return shipment label.  I now have the third.  This one shreds great, BUT the sensor that is supposed to shut off the machine when little fingers are near the top isn't working.  I have little ones so I care. So I will call again, get another new one, and take yet another trip to UPS to return this one.  I'm beyond frustrated.  And, I can't return it because the little sticker on top of the shredder is from Fellowes, not the company I bought the shredder from, and Fellowes says ""we don't do returns"" and I'm now beyond the time frame for return and don't have the original item to return to the company I bought the shredder from.  I wonder what will be broken on shredder number 4.  Bottom line - it probably works great if you don't get a lemon but you'll probably get a lemon.  I would avoid this shredder!","0.0"
"Lasted two years. We bought this for our business with the hopes that spending the extra money on a decent shredder would get us a little more time out of it.  While it worked, it worked well.  Now its dead and thats it.","0.0"
"Great Shredder Fellowes has been around for a long time and really know what they are doing.This shredder lives up to its advertising,Very quite and easy to use","1.0"
"Worth the price This was on my wish list for almost 2 years.  I kept taking extreme measures to have my older unit stay alive, but eventually, it would over heat with just one sheet paper.  In comes the new Fellows PowerShred 99Ci. I read all of the reviews, and decided that a few extra dollars for the more powerful unit would be the wiser investment.  I am happy with my decision. Here are the things that impress me: 1 - It is extremely quiet 2 - It has the power to shred 10+ thick stock paper 3 - It can continuously for almost 30 minutes before the over-heat function kicked in. 4 - It has an ""bin full shut-off"" indicator, that is a great safety feature 5 - It senses when fingers are near the shredder, and stops shredding. 6 - It has a large trash capacity, making it less of a hassle to empty it 7 - Compact design fits nicely in my office 8 - Decent looking, for a paper shredder. 9 - LED indicator tells me when I can feed it more (or less) paper based on the grade of the paper. Set up was super easy.  and I am pleased with this purchase.","1.0"
"great purchase I bought this shredder a couple of years ago (2011?) and it is still going strong.  It shreds full envelopes and is powerful.  The no jam technology prevents paper jams from occurring.  This is heavy duty.  Very good for home or office.  Worth every penny.","1.0"
"Fellowes 3229901 PowerShred 99Ci 17 Sheet Cross-Cut Shredder Seller processed and shipped order in a timely manner.  For the most part, shredder works OK.  Emailed Fellowes Customer Service regarding several issues I am experiencing with the shredder.  Received a confirmation email on January 30, 2014 from Fellowes that said, ""Thank you for contacting us.  A customer representative will get back to you as soon as possible.""  It has been over 2 1/2 weeks and I haven't received any further correspondence/contact from Fellowes.  VERY disappointed with customer service!","0.0"
"very quiet and easy to operate! Everything about the shredder is correct from being able to insert 17 sheets without jamming! Really impressed with how quiet the shredder is while running! Best purchase I have made with the help of Consumers Reports! Highly recommend it!","1.0"
"Very Hungry - Please Feed I've had this unit in my office for a few months now and I love it. It is relatively quite, feels powerful and does not bog down when shredding, it doesn't clog or jam and it shreds like a shredder should :) The basket is easy to empty and we use bags to reduce any mess to virtually none. We shred about one ream of paper daily and the PowerShred 99ci happy accepts it without complaint. Highly recommended","1.0"
"Great Shredder for the Money This is the second PowerShred 99Ci that we've owned.  Is is used in a law office with 4 attorneys and support staff and it performs wonderfully.  Our first 99Ci lasted over 4 years (I'm sure that it would have lasted longer with proper maintenance; I learned too late that it is very important to periodically lubricate the shredder).  Fellowes customer support was very helpful while I was trying to fix our first 99Ci even though we were well out of the warranty period.  Follow the instructions provided in the manual (if you don't have the manual, go to the Fellowes website) and use the small bottle of oil provided with the shredder.  Replacement bottles of oil are available at office supply stores and online. We keep the shredder in a common area and it is used to shred dozens of pages of client information on a daily basis and occasionally much more depending on work load.  It is very easy to use and virtually impossible to jam (just keep in mind maintenance).  It accepts 17 pages as advertised and shreds staples, CDs, and credit cards.  If you try to shred too pages at one time, they are automatically rejected and forced back up so you can break the job into smaller pieces.  Everyone in the office loves the shredder and while we were waiting for the replacement, they were asking when the new one was going to be delivered.  The new one munched the backlog of 'too be shredded' pages in very short order. The Safe-Sense feature shuts down operation if your fingers come in contact with the paper slot during operation.  While not a huge problem in our office, I can see where this would be an important safety feature for those in a home office environment with children. I did see at least one review here that didn't recommend it for business office use.  They must have a larger office than we do, it works great for us. I highly recommend this shredder.","1.0"
"One of the better shredders I have owned. The old saying you get what you pay for is correct, I keep buying cheap shredders and they may last a year or two at most and issues with jamming all the time.  This one so far has been great, I just have to remember to add the oil to the unit from time to time and it has performed with out issue so far on loads of documents, CDs, DVDs, and credit cards.","1.0"
"THE BEST SHREDDER EVER ! This shredder is still going strong since my purchase in September 2008.  (5 yrs)  What a wonderful product !  It is used primarily for small home office.  I also purchased Powershred Waste Bags and Shredder Lubricant Sheets. My two previous ""waste basket"" type shredders were a waste of time and money.","1.0"
"Good powerful unit. Minor mess issues Good unit. Powers thru almost everything. I've had it a month now and haven't broken it. That says a lot. The only downsides are related to the shredded paper bin. There's a window in the front that allows you to see how full the bin is. This window protrudes into the bin for no good reason. And when you pull out the bag full of waste, the window has a tendency to rip the bag and make a mess. The second minor issue is that the bin full indicator comes on a lot forcing you to open the bin and push the paper down. And when you do that it's easy to make a mess.","1.0"
"Excellent choice!! I have usedfellowes shredders for years and I must say this 99Ci is by far one of the best out there, it is quiet, has a large receptable and compact enough to not take much space. The price at Amazon was the lowest I could find and with free shipping it was even better.","1.0"
"Very good Device is much quieter than previous units I have owned. The shreds are about two inches by a quarter inch which is enough to discourage all but law enforcement. (They will try to put together confetti shred if they want you bad enough.)","1.0"
"Lots of choices when buying a shredder I was surprised to find so many choices when purchasing a shredder. After reading product reviews on several different sites, I choose this model. It works well every day.","1.0"
"Shredder Very nice. Quiet met my expectations. I look forward to many years of using this product in my ome office.","1.0"
"Suprisingly nice! I purchased this for my office and have been impressed with the overall quality, capacity and features in this shredder.  Excellent power, great display and a nice capacity bin.  I think to get anything better than this you'd need to spend upwards of $1000.","1.0"
"Fair at best, not worth the price I bought this shredder to supplement a cheaper generic unit from Staples. I ran the two shredders side by side for a few days catching up on shredding prior to a move. The Fellowes shredder is a bit quieter but does not shred faster, better nor does it accept more paper than the Staples unit which cost about 60% of the price. The Fellowes shredder overheated much faster than the cheaper shredder. Overall, nicer looking, quieter but not worth the price.","0.0"
"Great unit Excellent shredding ability, very quiet considering its power. The bags that came with it don't really fit, but they're not necessary; just fill and dump.","1.0"
"Great Shredder!!! I've had this shredder for about a month now. It works as advertised. I had no problems with jamming. It does work the jams through. Also, the thickness of the pages must be considered if you're trying to shred 17 pages at once. The lights at the top prompt you if you have too many pages at once or if you can add more. Basically if you follow the directions it works as intended. It is also much quieter than shredders I've used in the past. Very nice safety features. It gets a thumbs up from me.","1.0"
"Great shredder in this class The shredder was  a breeze to assemble.  put a bag in the waste container in and slide it in, press in the wheels, take off a bit of labeling, plug it in and start shredding. The unit came boxed very well and had no damage to it or the packaging material. I have ran 17 sheets through it at once and it didn't drag.  Credit cards, CDs/DVDs...no problem. Doing 10-12 sheets at a time I shredded for 45 minutes straight and the unit didn't shut down, the unit says 25 minutes but it really wasn't working hard to shred.  It is extremely quiet.  The safe sense really does work when a hand gets near the opening...crazy, but I had to know. I am very happy with this unit and would recommend it.","1.0"
"Perfect It's quite and does the job. Really like that it can shred large documents so you don't have to pull them apart.","1.0"
"Perfect for home or small office After finally burning out my 10 year old Staples shredder I was up for a new model.  I researched available models and decided on the Fellows 99Ci.  The Fellows 125Ci is almost double the price and I thought was probably overkill for my needs. Amazon shipping was stellar as usual. UPS delivery to my front door. Shredder technology has come a long way in 10 years.  This model is very quiet  and in comparison to my old one that you had to almost wear ear protection when using. You could talk on the phone and shred at the same with the Fellows shredder with barely any notice.  Jam free technology automatically clears any paper jams. Safety features look improved also to protect against finger intrusion (not that I plan on testing this feature)  It says you can put in up to 17 pages at a time but this is only for very thin paper.  Standard weight copy paper is closer to 7-8 pages.  Indicator lights glow green-yellow-red to let you know if you are putting too much in.  The bin is decent capacity for home use. The way the paper falls into the bin will turn on the ""bin full"" light a little prematurely as it mounds up. Just pull out the basket and redistribute the shredded paper in the basket  to get more capacity.  Fellows recommends using the supplied oil after each bag change.  The bottle of oil looks like it should last 5 years.  The machine looks very robust and well made.  Maximum continuous run time is 25 minutes which is a whole lot of shredding if you needed to get rid of a box of documents quickly (like get out of the embassy quick).  If you need to shred bank or credit card statements, confidential documents, etc. the 99Ci looks perfect for the job.  Cross cutting gives you peace of mind about putting the shredded pieces out for trash or recycling that nobody will read your confidential information.","1.0"
"Performs well; solidly built We purchased this for an attic full of shredding.  It did the job with ease.  It is solidly built, and simple to use.  I recommend it highly.  One minor point:  The description claims it can shred up to 17 sheets at a time.  In my experience, with normal 8.5"" x 11"" 20lb office paper, the limit is 16 sheets.  That's still not bad, and it can do 16 sheets easily and consistently.","1.0"
"Great Shredder I am impressed with my new shredder.  It is fast and pleasantly quiet.  It was a great purchase.  It would be nice if Fellowes would tell us which plastic bags they offer that is compatible with this shredder.","1.0"
"Great! Great shredder! It really does a good job at shredding anything you put in it. Very happy with the purchase of it. Would highly recommend it!","1.0"
"Works great! After doing some research and reading reviews, I decided to buy the Fellowes 99Ci for our home office. We are very pleased.  It works great and isn't too loud. It's a bit larger than we had anticipated but like the fact that the bin holds alot. When the machine indicates it's full, you can pull out the bin and mash down the shreds then continue on.  It can be operated while sitting or standing with ease.  It came with oil and trash liners.  It's a nice machine.","1.0"
"Great! It is a very good shredder. It is perfect for home use for  a small business and it is easy to clean.","1.0"
"Husband loves this We have bought a few shredders in the past, usually work a bit then break. My husband needs a quality shredder for work and is pleased. Would not waste the money to buy the bags that go with it, can use tall kitchen bags.","1.0"
"Fellowes 3229901 is the best We have had this shredder for about a month, have used it extensively because of doing renovations on our home and ridding ourselves of a file cabinet full of paperwork.  The shredder is awesome!  It is large and very powerful and fast, yet quiet compared to previous shredders we've owned.  It even shreds credit cards with ease.  And, it has not jammed once!","1.0"
"Awesome Quiet. Fast. High quality. Cross cuts very well.  A little messy changing the bag but nothing a vacuum cleaner or shop vac can't finish up in 10 seconds.  Recommend buying the bags specifically made for it.  Buy it!  Don't skimp on some $75 cheap piece of junk with empty promises from any manufacturer including Fellows.  This is an excellent shredder and Amazon beat everyone's prices.","1.0"
"Finally! A shredder my wife can't break! I have... No, actually, my wife has gone through four shredders in the past two years.  This one has great power, it stops you from getting it jammed and is above and beyond the average wal-mart shredder.  The previous shredders were $60-$80 types.  I decided to spend the extra cash all at once instead of on a bunch of sub par garbage ones that are made to shred one piece of paper at a time.  I am very pleased with this purchase so far.","1.0"
"Good shredder I had similar shredder for my office. It works very well. After about couple of years its door starts to malfunction. I had to replace but bought the same shredder because this gave me a three years of trouble free service.","1.0"
"works well If you get as much junk mail I we do, you'll love this shredder.  I had a waste basket shredder before this one, which constantly got clogged/jammed.  This shredder can take thicker stacks of mail, envelopes, and paper and pulverize it in one use.","1.0"
"This is a great shredder! We are happy we chose this shredder as the smaller ones really do not compare!  Very easy to use and not noisy.","1.0"
"Wish computer manufacturers used this! My girlfriend's Dell M1330 laptop (refurb) started an annoying habit of the fan ramping up to maximum level.  After a lot of reading I updated the bios and video display drivers in hopes that that would rectify the issue and that the fan speed was a glitch.  That didn't work.  So I looked into making the machine cooler.  She doesn't always use the laptop on a flat surface, so that could be part of the issue.  I decided that a thermal grease change may help.  So I did a lot of research online and speaking to a few computer techs I know.  I decided to buy the Artic 5 and give it a try. Luckily her computer was easy to work on.  It was super-simple to get to her CPU.  I cleaned off the old, grey paste that was on the chip (and then some).  I used an alcohol pad like you would get from the hospital.  I've seen some people say to use a higher purity alcohol 90%, but I used the 70% that was on the pad.  Once all was clean on CPU and heat sink, I put a small drop of Artic 5 on the chip and spread it evenly with the tip of the product syringe (then wiped off the syringe before putting the cap back on).  Put the laptop back together and fired it up.  That was about 3 weeks ago and I have yet to hear the fan ramp up like it was doing before the grease change.  The temperature on both cores of the CPU have gone down immensely! I liked the performance so much, and had so much more grease left over, that I decided to do the job on my own laptop even thought I haven't had any cooling issues.  I guess you'd call it preventative maintenance.  I have a Dell Inspiron.  The job was not even CLOSE to being as easy, but I got it done and have had no problems.  My fan barely ever comes on, so I guess that's good. This stuff really does what they say it does!","1.0"
"Hey its arctic! this is best thermal compound out there! it decresed my cpu temp by 5 degrees!","1.0"
"Still the Best Arctic Silver 5 is still simply better than the competitive brands I have used.  Combined with the Cooler Master Hyper 212 EVO my i5 4670k idles at 29C and rarely gets over 45C even under heavy load.  And this is in a house that is not the coolest temperature wise. Tip: Use the line method as described on Arctic Silver's website.  Squeeze a line of this down the center of your processor leaving about 50% of the width of the processor exposed in total (25 on each side, so the line only covers the middle 50%).  Do not spread the compound!  Just apply the cooler directly onto the line and let the weight and pressure of the cooler spread the compound.  I tried this for the first time and found the temps about 5-10C cooler than the spread method.  I am using the line method from now on.","1.0"
"Great stuff I use this on my self-build PC and anytime I do a new build. Great product in a well thought out package.","1.0"
"Great i have always used artic silver for my own pcs and for upgrading other peoples cpu heatsinks. i am using this to attach a cooler master n520 cooler to an amd fx8120 processor in my own pc and couldnt be happier with the results. there are better thermal compounds out there however in my experience artic gives you the best bang for your buck.","1.0"
"Good stuff I use Artic Silver for all of my home custom builds, most recently on a budget build a couple weeks ago, as this is better than the standard stuff included with the CPUS that you get.  All you need is  a thin layer on the CPU and you will be set.  This keeps the CPU heat dissipated and I have never had any failure using it.  Usually around 5 bucks is the standard price for this.","1.0"
